Features	HC1	HC2	HC3	HC4	HC5	HC6	HC7	HC8	HC9	HC10	HC11	HC12	HC13	HC14	HC15	HC16	HC17	HC18	HC19	HC21	HC22	HC23	HC24	HC25	HC26	HC27	HC28	HC29	HC30	HC31	HC32	HC33	HC34	HC35	HC36	HC38	HC39	HC40	HC41	HC42	HC43	HC44	HC45	HC46	HC47	HC48	AF33	AF36	AF37	AF38	AF39	AF40	AF41	AF43	AF44	AF45	AF46	AF47	AF48	AF49	AF50	AF51	AF52	AF53	AF54	AF55	AF58	AF59	AF62	AF63	AF64	AF67	AF68	AF69	AF70	AF71	AF73	AF74	AF76	AF78	AF80	AF81	AF82	AF90	AF97	AF98	AF102	AF103	AF104	AF106	AF108	AF109	AF112	AF115	AF117	AF119	AF120	AF123	AF125	AF126	AF129	AF130	AF136	AF137	AF139	AF140	AF141	AF142	AF164	AF165	AF166	AF167	AF169	AF171	AF172	AF176	AF177	AF178	AF179	AF180	AF181	AF182	AF183	AF184	AF186	AF216	AF217	AF219	AF220	AF229	AF96	AF213	AF4	AF6	AF7	AF8	AF10	AF11	AF13	AF15	AF17	AF20	AF21	AF24	AF25
Metabolite_1_Palmitoyl_sn_glycero_3_phosphocholine	8066542117	8984698181	7993358422	10573482435	11264763143	8530160364	8750804150	8058628842	8147828889	8176876268	7985652180	8055635716	11658602793	10368892853	8053900505	8065681146	7897589027	7775225849	8070447067	10553114663	8832999720	7986545397	7771300471	8791571431	7944701165	7962433373	10227507550	9889498512	11328659215	12611239160	8464661066	6362591999	7920134285	13274231744	7919361966	7858884857	8101103961	7316405944	7991529190	7424333201	6217520184	6861111182	7793852577	8181359255	8011167989	7816276899	7907314666	5552541924	4984918775	6521077597	7594945859	5705661396	8470804054	1655017909	10855574248	7935810750	4642735855	8361965008	3682328167	11859681027	8530372822	6042114429	8513273630	8163300152	8038385586	8094490483	4537280143	8112657737	8371848507	8140894988	8779164025	7660936818	8019070587	8054872768	6555869198	7517145213	7950366032	7939855099	8159324283	6476357041	7912012487	9350908472	4892936592	7841846405	7879233560	4410397453	7985985476	7939127541	8009019596	8604948559	8093484629	7482444608	7962029466	8106448792	5843465363	8106070996	8130151183	8203402038	8113232099	7993554136	8145480790	6247173472	7985697007	11096216095	12655516213	7682129886	7780953795	7902694737	4878608439	5036054320	5859822582	8103795232	9451026860	8041599928	8203098172	7493183691	8000478189	8361848839	7881693689	6003031788	5174271669	7348406359	5439325794	7510730733	5123045075	4854534321	3591661658	7920206355	8016159849	6907888388	6994285414	4524629611	7874323018	6746225862	7436014184	6383246292	6354485033	7893794038	8042823303	3739213578	7980960077	6234287171	5532267717	7528850512	7782711567
Metabolite_1_2_Diamino_2_methylpropane	172328843.1	240930736.3	207076940.6	208221991.2	298612403.6	246925433	336199064.3	315229229.2	324626911.9	197451560.2	323798361.7	290982279.2	359057707.9	227297983.4	249939302.1	318261212.5	248199801.1	217905338.1	308704230.6	272500920.3	187558459.6	248125846.9	307086960.9	234441186.1	200977535.8	247917465.7	250265768.4	243612375.2	336884209.9	209690621.6	305287155.5	218453719.1	251717442.8	248460330.8	292086170.1	213945627.2	249369051.1	204140293.2	285330744.5	268696019.1	242557554.5	323191099.6	203958298.7	243833812.2	317647769.3	252602708.1	270727292.4	256116060.5	211685116.2	218991390.2	252665254.7	297768286.6	325946252.1	282417298.3	286574675.8	302467051.7	194143264.2	269385392.9	271526599.9	197512526.7	257882739.9	182972529.8	204079652.2	192360839.2	226940180.7	227898510.1	178928054.8	251215091.7	205876360.6	224281360.2	250438786.2	289925816.4	196020765.4	213047086.1	204735016.2	303796331.1	232967227.2	230834414.1	215878086.8	153236676.3	293734033.5	346557664	179880849.1	232524874.3	213229931.2	304978624.5	171838021.7	221152010.9	244839509.4	200135767.1	192988963.4	266045749.3	154658039.1	244438218.1	206729525.8	200917088.9	273784675.7	190564514.1	244951146.4	252583360.2	279260982.2	122879703.2	248934019.7	210682834.8	287173581	244658572.9	169693489.9	255704455.9	202472975.7	172145403.4	202438666.2	187714863.5	248200797	214718536.7	258670170.6	173900991.9	206293641.1	179762851.2	211097711.6	240862983.7	212856888.2	207752764.2	188303555.3	166023528.8	177932001.4	164695563.3	202871765.6	187372204.3	199327679.1	253122048.5	209712932.7	197633610.9	223626755.1	217853147.3	152687317.7	195775418.7	250270933.2	235381112.5	228906093.7	181580194.9	193777815.5	223487134.6	188434568.6	253554106.1	204265991
Metabolite_N_Acetyl_DL_leucine	204374181.9	224934836	183169652.4	159179309.3	212974219.5	230818835.9	352928460.6	313114534.4	283604822.1	183727059.7	328062842.8	291498338.8	429424117	192963766.5	254940660.5	262212977.6	247178816.7	179576892.1	294980914.1	240775404.2	162949369.1	246109022.6	245425199.2	164761055	165737704.9	208416708	205214311.7	142580154.2	283463072.2	141456082.7	263796799.7	206513999.9	161410481.4	198564138.2	243796855.1	186657114.8	216331666.4	178113845.5	204261209.5	279476766.3	196729550.3	299355107.6	170325379	222047492.1	299017248.2	248292844	210415456.9	262388811	179307001.8	167609540.2	193888187.8	284572192.7	257216150.8	253243074.7	249060532.4	265656428.9	166239554.5	269869434.4	235485170.2	158816915.7	237202136.7	154801918.2	164016809.7	118026830.2	200373829.9	196430255.7	127749407.4	198010326.6	160916990.8	130650418.9	258773857.7	228399714.2	152005655.2	139428683	147101259.8	297369923.8	132349468.4	206487826.3	138659959.7	106653169	241948730.5	269147601.2	131973789.9	226758.239	131051182	324358562.1	98569673.96	196981246.6	227778592.2	128131411	124027340.5	232773851	135844805.2	225734338.6	195042002	138597035.3	277183902.4	158529053.3	204100951	226361657.7	276062141.1	84300270.7	230367211.8	150689407.1	300458193.9	217431747.5	145553972.9	112263974.6	163984525	134807757.1	122484874.2	152708860.2	188584193.9	175907081.9	189622950.9	159382384.4	214282207.7	109526582	152841734.5	243462592.7	182447059.6	145162259.3	162682764.7	125086830.9	157536105.6	99152395.13	163929802.5	191118619.6	167171458.5	248653627.3	141113615.9	170885624	130877933.7	126347861.9	89026555.34	169254368.1	237207603.7	167643598.9	227687949.1	165985364.1	103225988.5	137267368.9	181215075.8	272280298.2	142173827
Metabolite_N_N_Dimethyldodecylamine_N_oxide	209086594.6	205041328.1	185641491.5	294170505.3	220101318.2	156115090	259215357.6	245464313.9	225016590.2	174563952.3	194325602.9	175090681.2	168735837.2	172970799.1	163252919.8	227160392	219811445.8	184613390.4	173498584.5	194949532.7	242912023	320412439	220529309.4	239294362.9	183763459	185009493.6	248437395.5	239510956	271138512.4	274909170.5	323592512.1	175736606.1	265644171.2	224995459.8	195713597	206410304.6	163474599.2	191983465	217952333.4	249266578.1	193111264.2	157766832.7	179869660.7	184219976.6	197144236.5	164526040	310861491.6	217547585.8	219827388.4	163056885.2	263650964.6	214141040.6	226509565.1	194864337.9	246745312.9	192028799.8	178233669.9	211546007.5	245933702	301787808.7	249515151.1	187146568.4	197380131.1	200861401.9	232229913.9	188140092.1	186283670.5	209727717	192111689.5	192916478.3	183957764.7	216672970	224808357.5	271273166	154244165	192992356.4	243351447	266730258.4	212200864.8	189310440.7	189195182.7	196793564.1	377070277.6	144352342.2	151542902.5	168279415.7	214638282.7	171317135.4	214525425.9	145184024.5	170135549.2	172588430.8	185989378.5	519687504.5	544578699.2	415616901.7	486104665.6	387575876	432963243.8	597555824.2	482998825	450564615.5	548766642.5	508467391.6	454769517.8	559607889	470667590.9	546298202.4	437027498	400958364.7	435405820.5	512598956.9	303294806.9	231163393.5	301243947.6	246055972.8	209020513.4	308153942.3	251268615.3	208922255.9	234108810.9	224163008.9	242247752.1	258987152.4	233268772.5	257084814.3	270156387.2	306586334.9	226110388.3	304054563.4	232761445.2	248655233.4	385252552	378669425.3	278577401.5	226986925.1	258063162.3	369368884.1	204497598.7	307810776.1	476786303.6	332981548.4	412899670.3	339665146.9	236181725.8
Metabolite_1_Stearoyl_2_docosahexaenoyl_sn_glycero_3_phosphocholine	148263416.7	446426049	210602833.2	359980002.9	633657330.7	101440911	75730875.05	148051548.5	683288287.8	192047533.1	136135468.8	76069304.86	72506426	435061656.4	304479193.8	252406562.1	120284568.5	306747976.2	407246482.8	362023201.5	420066655.9	123428130.1	209082576.1	608949216	283532390	321998543.4	408952527.5	602956946.1	450078364.1	369089245.8	491006084.1	212364382.4	594213084.5	319613018.1	264566639.4	335439981.8	394847934.1	310154769	354248617.2	178959140.4	205597704.4	186629944	298298185.1	247398484.1	120989882	78412713.63	254990136	186617135.2	208721656.5	278186264.3	428863141.3	288502923.3	582755001.9	132400431	564395384.3	187262943.4	460999178.1	125172699.5	269451857.8	969123799.6	304722724.5	630666544.6	561897521.5	608292797.2	520921911.7	301881653.9	432500588.6	637938173.1	627980773.7	601931294	201782411.2	390491470.7	519660624.7	624710368.9	442760966.3	349872927.5	503250323.1	395188710.1	375816722.2	623540322.3	370357915	634661636.9	453840331.8	424747376.9	641668068.3	142048157.6	720605287.5	622805643.9	565084048.2	654202757.3	624471936	341674489.7	628222392.2	176400065.6	180525996.8	560570916	283629048.4	641216538.9	286229384.2	587729995.3	644206367.2	634149313.2	136965424.6	616026489.6	111628329.2	230261803.6	227575620.2	655132634.8	501504637.1	370703004	358689519.7	579039371	645012507.7	575588081.3	644337153.9	508775716	88254585.47	440061194.9	509112854.5	157287456	319301312.3	309406589.6	318225847.6	659683631.5	121053202.2	350263813.9	297332631.2	493638483.6	789984518.7	187356264.5	569470618	194434481.4	585569701	402927646.4	605093577.2	225119307.4	184342584.7	645598615.9	446091323.9	471966364.3	620736646.1	290943381.1	221894553.5	593575353.3	626026428.4
Metabolite_1_2_Dipalmitoyl_sn_glycero_O_ethyl_3_phosphatidylcholine_cation	8767692.866	105930368.1	8983205.854	52833265.25	147085582	4859739.007	4157145.873	4535411.301	118149020.9	9194709.748	16253542.08	4463563.946	3281779.329	235647450.9	143332303.5	28796840.26	4925497.827	38775376.18	134471138	97805535.36	129174588.8	5388885.554	30217583.58	182287860.7	45863170.73	161061542.2	178368404	141115100.9	148273938.4	82673685.02	90019964.12	26424285.33	176459636.9	69156977.64	21771349.49	21667183.56	194537081.8	111283613.6	73044184.97	17459653.52	38575758.53	11793597.77	77026627.32	122941974.6	9189925.27	8082447.211	11866713.06	16262221.11	23021772.43	29327097.87	131268297	29907094.73	129595108.7	14671756.58	402497195.2	12980474.38	147024783.1	9875339.219	30476288.99	184159682.1	42288725.09	77976064.21	46387075.58	57611152.77	98229125.55	21298505.58	216732843.8	285699630.6	203899199.3	290141636.4	8520246.35	60003316.67	181309001.5	118894895.1	101898802	20352659.19	100049961.6	234182322	63475301.02	338483188.2	36291752.61	146433497.5	248777382.1	49511568.42	521009674.9	14824199.04	171429046.1	121117902.5	41277525.92	186651837	435384849.5	76197762.64	216502767.6	12915095.32	17054268.12	112066310.7	31982254.08	333404713.8	173830767.2	242635844.2	499081892	287509840.7	44644988.13	384457839.6	12046135.4	15490607.23	191428603.2	425397585.8	252531737.3	267515933.5	416547733	270966643.4	416881670.5	357023804.8	403271356.3	69011296.91	6323257.138	166999414.1	162989957.2	6384843.858	120673691	28752185	17755815.36	230885670.7	11664910.29	355617635.5	35133788.62	125308698.6	340153522	29115453.01	375420940.5	59113841.99	327953985.3	82612993.73	141225453.4	26260176.88	29732809.31	512124731.4	208493255	535412571.5	327837448.2	387364083.6	40475037.72	123048021.8	218848863.8
Metabolite_1_acetylimidazole	253924185.6	103539068.7	141332291.4	179891672.1	62821271.92	219012187.4	143845110.5	223105796.4	94904283.48	90125893.75	340619057	165254080	104238718.7	133962959.6	146278732	79600146.43	181266177.4	97180965.59	149358276.1	151959404.5	99648325.27	115637832	245605133.9	146350671	145585241.6	186856562.5	132698402.3	120448204.6	89107146.29	134029631.9	46162718.86	145748079.8	97209404.23	213968996.6	148377622.7	91836943.08	132331332.6	37761012.15	21767952.71	156778244.4	139333783	163902888.8	78829852.96	47574749.18	141777932	538678233.5	257330745.9	159982918.3	91384933.23	137104744.4	78996775.08	97484288.94	85543317.62	143175580.2	32762389.4	146102700.6	48319662.66	91712406.3	109161325.1	101032936.2	109983210.8	95827486.34	141628471.8	60458779.34	48055693.26	91905252.75	74666798.07	148428127	104168768.1	116002563.7	89680620.32	140907422.5	99044061.27	86356566.3	84305005.45	159315355.1	120061706.3	75917165.55	64566971.63	61894566.98	142619322.4	133483187.1	92338552.81	137693455.7	67956021.01	211099483.3	128700822.3	91440682.41	150025629.9	72684473.47	72751565.53	105205802.7	94921848.51	199071782.3	224659260.8	102505551.5	186772315.3	99956132.19	93566450.06	156827276.3	52113040.15	76674005.82	51126571.2	43565644.89	189094305	103562191.6	93776889.61	41218715.7	108125720.1	72483240.95	77623515.93	78151150.19	72427459.17	49536725.8	70445109.3	85925465.27	106847414	52400373.12	95868998.05	138057787.8	151021390.7	97055996.9	173053581	80239333.09	107222877.8	83566641.33	93613080.64	109526129.2	101244232	91929092.96	101835944.3	128337619.6	126847742.1	88894423.56	112566696.1	29265645.89	86664478.82	79610186.73	60256212.4	41679676.97	70407977.71	77416134.03	67718652.33	42251631.24	70226407.63
Metabolite_1_5_Pentanediamine	115747799.4	137672155.5	116758937	119708956.9	144826839.9	135750758.6	245584729.2	196018260.7	229510295.5	109501623.1	213166088.5	161001093.9	322637380.9	141448792.6	160380830.5	208735039	176214655.7	129865404.5	217578375.6	211134502	132547075.4	156936364.4	179965709	132164267.7	131705076.1	155314376.2	151393646.3	261473791.8	216565476.6	122428335	206050983.7	157309511.1	123525389	167481566.1	183483482.3	147882032.6	185095718.4	143270779	177316405.4	201227593	176086784.7	255357761.9	128212432.4	173289731.9	188953656.4	157077991.9	132027413.3	174173200.8	128592598.8	115652542.6	150931054.1	170468997.6	217351475	157932104.4	181499783.2	175746108.6	120898984.3	197708083.4	164879027.4	112833901.5	171708115	104727494.3	112296403.4	127602828.5	137625360.9	142882699.6	111386691.3	166147748.1	110007637	113319253.7	185509546.5	155987574.3	121438559.4	117686526.2	121283021.2	248409851.9	114513507.7	164585226.3	107988077.5	90101310.62	166358058.8	215903975.5	106571169.4	135625426.3	114460180.5	236920423.3	138118015.3	138264770.1	139645981	108093809.2	119437219.1	197844872.9	99218924.63	141921811.2	133457450.4	108301851.3	162821396.4	118793481.8	158570452.9	181204231.2	184514452.1	58800517.28	154094429.7	121942934.5	223716790.5	150744629.9	115335939	229549156.4	104297249.5	95895312.67	116083901.1	122468958.4	140536429.1	137619265.8	148213780.9	144820043.9	155435608.6	86874597.4	111556870.4	179300825.1	127432413.9	123504470.9	113468550.1	114168622	132789038.9	179661133.9	105409162.5	140341016.2	112823121.6	189312788.9	112790578.1	129786859.9	111541061.5	125593174.1	76893175.7	113257024.3	195178285.8	320309896.4	176400810	106058543.1	107928867.4	103076523.5	103002748.9	172694438.6	122510013.8
Metabolite_1_Oleoyl_2_myristoyl_sn_glycero_3_phosphocholine	194385311.4	208841502.6	26336674.88	228129015.1	214855140.5	27830397.15	22030543.27	40322468.31	363153950.5	13224801.77	18288796.03	11457454.86	15165705.73	276066369.9	122708774.3	289813188.9	49689037.4	281718454.1	215934681.2	219569523.7	170610704.5	19626696.55	109629341.9	260796584.7	64237704.75	427589384.5	668340434.6	86717396.31	425245846.9	217230442.7	181317862.4	62270192.3	170722421.8	327783892.9	33287363.28	112456167.4	206774488.2	233391383.5	151858950.5	31917188.94	125538565.3	39631135.58	418876427.4	125370501.1	26814062.96	22338845.1	69833100.98	165238334.8	232785404.1	314842257.6	252132479.9	308168332.7	155674339.1	32259800.13	592021433.5	34766374.75	75471539.28	57883889.13	52883965.49	199948011.4	337965923.2	390158968.1	640828243	132555061.9	292904460.8	45725691.33	129028601.3	459870233.7	102796428.2	586609359.3	47241306.2	137210228.7	715552194.1	115439638.7	207323512.2	65490020.05	459019942.4	446649360	290224519	584598789.3	79477585.74	223693956	199915396.7	126310212.4	276672355	38088527.58	511297734.5	164172294.2	38240091.51	440197540.3	1073639185	340849027.2	262496290.5	24184760.75	41538208.23	596409436	521718500.7	652928183.9	676172769.7	396800238.6	538847202.7	589804220	35613337.18	684401339.6	30367189.42	72374972.41	413350402.2	761283349.7	324788329.9	356240614.1	616724590.7	97535281.85	1042599020	437282160.2	472615516.8	60800644.4	28665551.28	507710426.3	464467309.2	27619043.4	187234469.3	972490191.6	374418664.2	439230940.1	51111198.35	364616367.7	41753450.23	342688867.6	705106418	269901893.2	182108594.1	222992111.2	1188446417	651928091.5	449762256.2	30778809.33	160080414.6	168037239.2	341005619.5	589470326.7	404018638.1	577029757.7	45589782.9	444865702.5	255805763
Metabolite_1_1Z_Hexadecenyl_sn_glycero_3_phosphocholine	113403615	128796637.6	190438674.7	269313502.3	153776781.5	127908280.5	111933043.2	145886646.4	120011751.1	155861971.6	169727451.1	135090074.9	72848107.34	174146699.3	162604182.2	124900253.4	179750502.5	228301339.1	132595373.6	149199029.9	215616656.2	110498504.1	92094194.22	217856473.7	135283239.1	250507573	136496622.4	185154024	134793289.7	151461702.5	141377248.8	118805459.2	135277827.9	130435357.9	128071131.8	126589802.7	214774742.3	138639080.1	218552180.2	127425763.1	151785850.9	124888017.1	110709158.4	143782899	186223918.5	116956399.9	116743141.5	91160213.64	77047742.2	106061830.9	97988974.99	125028097.6	141587588	123401367	160392023.2	164074607.5	67422235.04	185175331.6	51190213.92	295090967.2	89418530.26	140022852.8	146000139	135116760.4	108230343.7	111816642.4	162524999	127897327.2	139970700.8	178572888.8	156357444	123924611.6	150231128	138772776.4	103081836.4	157919774.8	140014630.7	147073854	123740161.8	137558849.9	116435113	149094370.3	69690395.52	104802993.7	138816332.8	87325267.68	184812170.9	161737031.3	113833992.2	119066419.9	246712629.2	110040959.2	157621787.2	65324406.08	87933414.53	134506740.5	109464879.2	179325334.3	95130657.32	132050751.6	125782186.6	102717854.9	118462740.5	185053069	93372481.08	115229439.8	118500954.3	135138218	87244967.61	131837551.4	97625914.74	172804189.8	132172121.5	118216288.4	202885674.7	87507421.34	75994096.09	153989295.6	127506091.5	56850714.4	77604787.27	70330058.11	80708838.84	190382034.7	96237880.48	108397598.7	45020286.19	69672687.51	157960206.9	123146149.2	152194563.6	84023463.91	101718280.3	66518125.08	104838973.9	131912698.9	94279980.09	135796058.9	144201772.9	67395454.89	126501354.8	110528290.5	103141344.7	196329566.6	152041961.5
Metabolite_1_Methylnicotinamide_cation	39820101.79	90008926.67	53126375.74	69234370.73	145189352.9	50302268.6	34329817.14	73460713.92	39000639.39	44285902.63	70716520.55	76391342.96	63081347.55	123927224.9	108584563.5	30110928.86	162596408.4	72615002.78	71491447.16	52575507.13	90982681.73	64502009.25	21756393.08	44448736.59	46427715.35	74328467.31	75180555.07	34188817.66	92741108.82	83217294.31	78887980.1	48995366.92	45243697.78	36643015.74	44693912.21	37378440.4	64633016.15	71058403.56	85932766.5	65392337.26	59462825.54	29222284.76	73905844.97	54448623.89	55485378.74	56232972.28	36684181.45	25998433.88	80182005.31	37105800.54	211458755.5	69319574.58	100401023.1	72165271.18	99297267.38	75361248.45	44826196.28	37363635.46	49384188.86	134661178.5	72827915.46	131689034	52350831.41	38035681.88	135303668.6	61233702.67	111360979.2	229235315.8	135962413.7	36927548.6	150675844	116881788.8	80515128.01	118005466.3	45883947.8	41554824.49	133237488.3	124026516.9	48782192.06	316737139.3	65018445.37	103936873.1	113118095.5	31301035.97	136673152.5	93247120.99	21963590.79	69787169.16	72700209.04	79986952.18	200224571.1	26686828.07	123689157.4	53397442.13	62231846.13	55624498.23	93963095.14	112901882.3	53080346.57	55709854	104271178.2	167711011.1	30290294.5	100660163.6	54799089.33	32318061.11	157161650.2	121906732.1	92112158.46	228405462.3	150843738.3	242750626.5	69671694.99	196040563.5	115332365.8	36747896.87	46649207.14	57808958.18	101598437.9	80189921.52	131552927.8	43541926.04	44636276.12	231222999.7	48856165.7	151259255.5	37323951.26	87379300.29	138535154	110482230.3	156129011.1	55903074.48	141039150.6	71760586.93	137199074.1	67045107.16	17252624.55	210709517	37495960.4	303153474.5	95795587.3	60652325.03	21476263.9	41869498.54	110855742.6
Metabolite_Creatinine	1474987713	1531837915	1356710817	1215853918	1859254737	1273069580	1615944990	1844771374	1636578595	1275531198	1649244582	1846157629	1757463590	1352919114	1412792768	1571021730	1913472560	1282526099	1931035928	683836198.6	1300346012	1648185035	1706547957	1840435041	1282374577	1082736326	1328188026	1456011609	1725039223	836891003.9	1218682246	1781671754	1085642951	1257822656	994665012.5	1208256483	767202692.2	1149928918	1689904951	1507814946	1275710296	1548493699	1286477148	1019398756	1252529795	1368304616	1250083822	1362668581	1582751055	3587665103	1650259137	2158093338	1823792171	1419789228	1374240931	1270498642	1738883549	2062152378	2334451848	1477223717	1051957571	1826970449	1656281620	1510837240	1195557546	1331550774	1561118926	1362100449	1234259821	1923495077	2390841430	1760566963	1243989950	1175993063	1214250269	1378792607	1336007937	1432522947	1931748292	1313746886	1411739929	1604739895	1819216272	1207563044	1478569071	2190281337	2553646908	1406996687	1276334677	650017605.9	1319292369	1930369308	1303809959	2144760945	2218993364	720316851.4	1433415745	1443020420	1151970201	1258127188	1283348830	1264448598	1383540268	2099820185	1968698768	1625514242	1285276896	2223550829	1295260690	1397580785	1804963890	2042252317	1342460471	1596045866	1641175375	3303067713	3356957019	1329773907	1275450937	2551946901	2071398419	2154923911	2353129314	1770090785	2013344083	1863617879	2047440980	1571744412	1179045772	2112836991	1656051405	2211757485	1549605605	1460954208	1250388876	1402891137	1246400804	2501916971	1182625487	2550872641	946902528.1	1259736752	3215381731	3916251070	1177194206
Metabolite_1_Hexadecyl_2_9Z_octadecenoyl_sn_glycero_3_phosphocholine	8215635.96	25796492.04	6933152.049	17414185.19	100747429	6898781.556	6527016.613	6829345.785	38370114.23	7202688.494	10461519.05	6018166.748	6311051.969	31524371.31	12935905.15	10358217.61	7133836.17	17913101.12	25510237.19	15152106.34	66365379.93	6594624.893	14909409.72	47136835.25	19400432.78	30315352.36	41863321.78	35116179.5	36360026.51	23660519.83	28569587.33	14365892.14	33669374.13	29296314.93	9703142.194	14732099.83	26071538.08	18536142.47	57783434.07	8188983.981	11019521.7	7141573.686	15982607.77	44311720.04	6770210.54	6523431.243	8511130.366	12792738.33	8604048.913	10122716.75	26541587.61	12090366.05	38616183.69	8163255.28	40973699.55	6947397.461	82651505.23	6770658.563	10178305.98	25650002.74	15074306.89	26860277.67	32134524.04	34972138.51	23653381.94	9752760.688	80136894.92	47066779.24	34971344.36	98178390.74	6624915.174	33566870.07	46440256.45	46158536.28	31761536.31	10081588.85	34551557.6	25527508.17	16608532.86	257664244.2	7559870.339	47970393.21	159496599.6	18441378.2	243224640.3	11517607.33	27370726.83	19629115.57	8372746.379	50311974.31	91253870.58	21008520.72	133625406.6	7386554.967	7871816.877	39407725.62	9660893.729	72123159.16	27364855.2	60668956.31	75969104.18	29471661.69	9113757.622	113863882.9	6283940.671	7554371.169	54046012.26	73486029.42	32956808.6	217410781	59254061.43	39461387.64	36729836.37	49275869.06	154582323.9	22605231.88	6779669.664	47735002.77	75394766	6704959.489	23009365.2	29330424.94	8829500.623	57800437.54	8816295.747	120351740.8	5696903.484	28012576.27	54309444.3	12909796.11	94293746.31	18496752.32	153700662.9	24538858.16	86714519.83	6224975.651	10270407.36	71602360.87	62368163.02	357254331.6	235125775	42831184.71	5442882.365	18564346.44	89178649.69
Metabolite_Pro_Leu	101401810.8	122053975.6	129063856.1	102899911	141648006	120017537.3	140703504.3	175473310.3	169168006.9	141012391.8	141110882.3	136051024.3	122946694.9	130794977.9	127633432.6	129802893.2	208661116	100556147.8	199185960	108261885.4	141454483.7	143119286.4	126259499.1	140045829.1	111489945.5	98833613.19	120674409.6	97136150.84	133966536.9	118993726.2	114410113.5	134997170.4	83471582.61	125235137	120933237.1	98696233.09	103544697.1	109616071.9	142391262.3	142554369.3	141837875.5	126280754.5	118704456.6	94320924.39	123846602.7	149110132.3	102084826.4	97359451.68	121165102	274968284.4	126719828.5	150430103.5	126797924.8	128759145.5	125863223.8	137087287.6	126227511.1	166011152.7	134919720.5	202370692.3	77512978.84	128078569.9	205381157.3	149025429.8	172751285.9	147719686.3	151965003	149677628.5	133800834.2	201800964.7	296004699.3	127401787.7	115164838	119226741.9	122625403.6	119535548.9	126930877.6	119477805.6	143393978.2	116534318.8	186624623.2	149613155.3	125942668.9	121737581.7	173249020.7	119961508.8	353553004.2	167754485	176509179.4	89420791.22	161223213.8	149824776.3	202433775.6	127292413	138460472.3	120829272.5	126085027.8	132867483.6	130380957.8	122589290.1	101817983.5	139248768.3	121058684.9	196457496.9	144236953.1	146409180.4	117955110.8	141861055.4	116567182.3	130721682.9	116075709.5	152887904.7	113504110.1	154034846.7	183834169.4	249261774.6	264822043.1	80115287.75	141273114.1	242757053	152649191.5	151679427.3	175121434.9	160596432.4	129616768.4	138796515.3	137305728.5	121698580.5	125860798	142997951.7	126253773.3	126218016.9	124596229	95610452.64	91678547.31	121803322.2	111546962.9	298743756.3	184545430.8	339177311.8	100505741.8	135180077.8	268411468.9	343989540.9	123187722.6
Metabolite_N_Methyl_L_proline	83357904.97	27676126.4	27757610.63	143115140.1	49872379.73	409435205.4	40489488.78	85062735.58	90111409.38	68753245.89	206478477.6	104901527.2	73841287.06	34756284.31	83758174.82	44075019.23	40661469.41	29980705.57	99574920.23	46387657.76	71483545.79	126386992.9	78229869	109728963.9	26426652.01	47707572.79	55228260.17	26336078.21	44618902.23	31775413.11	36250571.63	43919205.42	94756043.06	44864328.19	126502066.2	89827339.88	39172302.2	58522925	40470780.7	34236092.58	140816583.8	77236272.04	44942945.44	33764892.16	159208131.4	46629109.09	44216817.34	17471643.52	59315007.68	113445282.9	45691007.44	31939727.93	24063150.03	152384078.3	11035782.01	31643901.93	40762769.57	25757171.32	58744420.44	64463204.12	9477195.21	16519477.58	16920687.06	32155379.14	118698388.4	69129946.8	67567613.41	124752970.9	58515310.94	135776730	85232923.9	91149822.51	28714388.38	50694231.4	25444601.21	61710089.36	57871459.47	10686098.16	50291837.27	141531145.8	51073679.76	35071932.76	59975066.96	36610246.78	60979752.22	64078639.83	17446670.06	16284676.09	143465334.6	16607719.19	52551365.11	73788043.81	47119412.91	20013691.8	81590046.42	19592310.26	29432211.39	18048450.15	28989212.07	30587899.76	32768906.94	36392372.14	52841992.7	175339136.3	12686030.85	120125353.6	18087043.16	16571607.48	30888275.32	82343980.03	51067798.99	27945292.1	36566245.78	84409834.45	48647019.67	10524401.09	59323336.73	62265196.93	96210381.54	40089997.6	104524662	107971792.4	9643208.067	27998580.73	46947018.88	87185017.02	37217729.1	30088749.69	45611008.31	46959385.48	52537254.3	50774077.74	57983249.57	12901253.06	10635241.86	30556049.01	130721295.3	76233547.01	52031452.27	37127727.7	31141721.24	57152066.8	49567280.74	30957213.05	21069454.57
